time,state,rep,dem,total,percent reported,rep.pct,rep.diff,dem.diff,total.diff,state_cumulative
11/5/2020 11:49,illinois,2179959,2803759,5082206,83%,0.42893952,2000,814,2881,0.944324287
11/5/2020 11:57,illinois,2178901,2811716,5089019,83%,0.428157372,-1058,7957,6813,0.94559021
11/5/2020 12:15,illinois,2184085,2825016,5108122,84%,0.427571033,5184,13300,19103,0.949139737
11/5/2020 12:41,illinois,2191859,2827149,5118716,84%,0.428204847,7774,2133,10594,0.951108208
11/5/2020 12:58,illinois,2194379,2827951,5122106,84%,0.42841343,2520,802,3390,0.951738103
11/5/2020 13:07,illinois,2198575,2829955,5128449,84%,0.428701738,4196,2004,6343,0.952916695
11/5/2020 13:17,illinois,2203067,2830961,5134031,84%,0.429110576,4492,1006,5582,0.953953886
11/5/2020 13:35,illinois,2210113,2834215,5144744,84%,0.429586584,7046,3254,10713,0.955944468
11/5/2020 13:52,illinois,2213980,2836111,5150572,84%,0.429851286,3867,1896,5828,0.957027368
11/5/2020 14:08,illinois,2213980,2837111,5151572,84%,0.429767846,0,1000,1000,0.957213178
11/5/2020 14:17,illinois,2218696,2852487,5171947,85%,0.428986608,4716,15376,20375,0.960999055
11/5/2020 14:42,illinois,2222908,2853742,5177505,85%,0.429339614,4212,1255,5558,0.962031787
11/5/2020 16:56,illinois,2227826,2877143,5206222,85%,0.427916059,4918,23401,28717,0.96736769
11/5/2020 17:09,illinois,2252965,2901298,5257021,86%,0.428563059,25139,24155,50799,0.976806648
11/5/2020 17:23,illinois,2255387,2902827,5261084,86%,0.428692452,2422,1529,4063,0.977561594
11/5/2020 20:49,illinois,2295585,2928407,5328372,87%,0.430822961,40198,25580,67288,0.990064372
11/5/2020 21:30,illinois,2300485,2931029,5336081,87%,0.43111883,4900,2622,7709,0.991496781
11/5/2020 22:24,illinois,2306035,2955392,5366408,88%,0.429716675,5550,24363,30327,0.997131838
11/6/2020 10:08,illinois,2306035,2955399,5366415,88%,0.429716114,0,7,7,0.997133139
11/6/2020 12:19,illinois,2306551,2956435,5368050,88%,0.429681355,516,1036,1635,0.997436938
11/6/2020 12:59,illinois,2311300,2959090,5375549,88%,0.429965386,4749,2655,7499,0.998830327
11/6/2020 14:47,illinois,2312300,2959090,5376549,88%,0.430071408,1000,0,1000,0.999016136
11/6/2020 17:42,illinois,2312537,2959851,5377639,88%,0.430028308,237,761,1090,0.999218669
11/7/2020 2:16,illinois,2315363,2961163,5381844,87%,0.430217412,2826,1312,4205,1
11/3/2020 6:56,indiana,0,0,0,First polls close at 6 p.m. Eastern time.,NA,0,0,0,0
11/3/2020 23:34,indiana,46981,21584,69896,1%,0.672155774,46981,21584,69896,0.023055592
11/4/2020 1:10,indiana,465306,270886,751442,24%,0.619217451,418325,249302,681546,0.247867401
11/4/2020 1:42,indiana,791591,518269,1336585,33%,0.592248903,326285,247383,585143,0.440880134
11/4/2020 2:01,indiana,856261,548762,1434151,37%,0.597050799,64670,30493,97566,0.473062832
11/4/2020 2:09,indiana,915428,575192,1521704,40%,0.601580859,59167,26430,87553,0.501942685
11/4/2020 2:17,indiana,958688,595502,1586504,43%,0.604277077,43260,20310,64800,0.523317332
11/4/2020 2:30,indiana,1022612,632194,1690010,48%,0.605092278,63924,36692,103506,0.557459373
11/4/2020 2:36,indiana,1035988,646191,1718073,49%,0.602994168,13376,13997,28063,0.566716112
11/4/2020 2:51,indiana,1064753,662734,1764457,52%,0.603445139,28765,16543,46384,0.582016137
11/4/2020 3:05,indiana,1083195,669281,1790383,52%,0.60500742,18442,6547,25926,0.590567975
11/4/2020 3:20,indiana,1084038,669603,1791562,52%,0.605079813,843,322,1179,0.590956875
11/4/2020 3:27,indiana,1103720,676747,1818973,53%,0.606781959,19682,7144,27411,0.599998549
11/4/2020 3:38,indiana,1109354,678328,1826302,55%,0.607431849,5634,1581,7329,0.602416061
11/4/2020 4:04,indiana,1211334,762733,2017576,64%,0.600390766,101980,84405,191274,0.665508873
11/4/2020 4:14,indiana,1221811,765875,2031553,64%,0.601417241,10477,3142,13977,0.670119266
11/4/2020 4:17,indiana,1227536,768871,2040439,64%,0.601603871,5725,2996,8886,0.673050363
11/4/2020 4:36,indiana,1291156,806356,2143489,68%,0.60236185,63620,37485,103050,0.70704199
11/4/2020 4:55,indiana,1354114,844191,2247127,71%,0.602597895,62958,37835,103638,0.741227571
11/4/2020 5:06,indiana,1356535,847809,2253254,71%,0.60203377,2421,3618,6127,0.743248597
11/4/2020 5:28,indiana,1364313,849719,2263151,71%,0.602837813,7778,1910,9897,0.746513178
11/4/2020 5:36,indiana,1454856,951455,2461328,80%,0.591085788,90543,101736,198177,0.811882984
11/4/2020 6:03,indiana,1475963,960173,2492218,83%,0.592228689,21107,8718,30890,0.822072226
11/4/2020 6:06,indiana,1481842,962986,2500829,83%,0.592540314,5879,2813,8611,0.824912613
11/4/2020 6:36,indiana,1493716,966994,2516993,84%,0.593452584,11874,4008,16164,0.8302444
11/4/2020 8:37,indiana,1539597,992536,2589777,86%,0.594490182,45881,25542,72784,0.854252615
11/4/2020 12:58,indiana,1539667,992560,2589863,84%,0.59449747,70,24,86,0.854280982
11/4/2020 15:48,indiana,1561707,1032048,2652491,86%,0.588769952,22040,39488,62628,0.874939183
11/4/2020 16:48,indiana,1562005,1032322,2653090,86%,0.588749345,298,274,599,0.875136766
11/4/2020 17:51,indiana,1583196,1059714,2702127,88%,0.585907324,21191,27392,49037,0.891311899
11/5/2020 11:07,indiana,1609874,1117757,2788556,91%,0.577314567,26678,58043,86429,0.919820994
11/5/2020 11:15,indiana,1621282,1133886,2815982,92%,0.575743027,11408,16129,27426,0.928867615
11/5/2020 11:24,indiana,1632289,1150207,2843804,93%,0.573980837,11007,16321,27822,0.93804486
11/5/2020 11:49,indiana,1640967,1158257,2860920,93%,0.573580177,8678,8050,17116,0.943690669
11/5/2020 11:58,indiana,1643817,1164251,2869891,93%,0.57278029,2850,5994,8971,0.946649804
11/5/2020 12:15,indiana,1661384,1173775,2897553,94%,0.573374844,17567,9524,27662,0.955774272
11/5/2020 13:35,indiana,1665884,1173775,2902053,95%,0.57403638,4500,0,4500,0.957258622
11/5/2020 14:00,indiana,1681015,1187241,2931027,95%,0.573524229,15131,13466,28974,0.96681586
11/5/2020 14:34,indiana,1682094,1187546,2932435,96%,0.573616807,1079,305,1408,0.967280297
11/5/2020 15:17,indiana,1685672,1188395,2936969,96%,0.573949538,3578,849,4534,0.968775863
11/5/2020 17:23,indiana,1692729,1191685,2947412,96%,0.574310276,7057,3290,10443,0.972220545
11/5/2020 18:18,indiana,1699706,1196933,2959758,96%,0.574271951,6977,5248,12346,0.976292943
11/6/2020 9:41,indiana,1725761,1238857,3029572,98%,0.56963855,26055,41924,69814,0.999321487
11/6/2020 10:48,indiana,1725783,1239224,3029964,98%,0.569572114,22,367,392,0.99945079
11/6/2020 12:46,indiana,1726300,1239325,3030596,98%,0.569623929,517,101,632,0.999659259
11/6/2020 16:48,indiana,1727085,1239529,3031629,98%,0.569688771,785,204,1033,1
11/3/2020 6:56,iowa,0,0,0,0%,NA,0,0,0,0
11/4/2020 3:20,iowa,100696,174099,278859,13%,0.361100054,100696,174099,278859,0.165301891
11/4/2020 3:31,iowa,135705,220513,361769,14%,0.37511506,35009,46414,82910,0.214449237
11/4/2020 3:34,iowa,136935,221138,363678,14%,0.376528138,1230,625,1909,0.215580853
11/4/2020 3:47,iowa,320583,433974,768608,29%,0.417095581,183648,212836,404930,0.455615044
11/4/2020 3:49,iowa,322398,434790,771315,29%,0.41798487,1815,816,2707,0.457219698
11/4/2020 4:03,iowa,392289,469907,878259,37%,0.446666644,69891,35117,106944,0.520613906
11/4/2020 4:16,iowa,504509,546171,1070333,47%,0.471357045,112220,76264,192074,0.63447143
11/4/2020 4:18,iowa,507817,546867,1074452,48%,0.472628838,3308,696,4119,0.636913089
11/4/2020 4:18,iowa,508970,547179,1075943,48%,0.473045505,1153,312,1491,0.637796923
11/4/2020 4:29,iowa,584712,586257,1192923,55%,0.490150664,75742,39078,116980,0.707140266
11/4/2020 4:29,iowa,593599,588774,1204404,56%,0.492857048,8887,2517,11481,0.713945967
11/4/2020 4:37,iowa,637426,610059,1271092,64%,0.501479043,43827,21285,66688,0.753477244
11/4/2020 4:37,iowa,642676,611494,1277987,65%,0.502881485,5250,1435,6895,0.757564459
11/4/2020 4:53,iowa,747573,671123,1445882,76%,0.517035968,104897,59629,167895,0.857089168
11/4/2020 5:16,iowa,807226,706942,1543675,86%,0.522924838,59653,35819,97793,0.915058851
11/4/2020 5:26,iowa,839383,721175,1590844,90%,0.527633759,32157,14233,47169,0.943019666
11/4/2020 5:28,iowa,839383,721175,1590874,90%,0.527623809,0,0,30,0.943037449
11/4/2020 5:38,iowa,863362,754148,1649223,93%,0.523496216,23979,32973,58349,0.977625539
11/4/2020 6:01,iowa,879750,760941,1673021,94%,0.525845163,16388,6793,23798,0.991732505
11/4/2020 6:04,iowa,880166,761016,1673519,94%,0.525937262,416,75,498,0.992027709
11/4/2020 6:28,iowa,882783,762280,1677639,94%,0.526205578,2617,1264,4120,0.99446996
11/4/2020 10:09,iowa,888625,765251,1686601,92%,0.526873279,5842,2971,8962,0.99978245
11/4/2020 16:47,iowa,896304,757588,1686617,92%,0.531421182,7679,-7663,16,0.999791934
11/5/2020 16:15,iowa,896311,757590,1686626,92%,0.531422497,7,2,9,0.999797269
11/5/2020 17:23,iowa,896344,757642,1686672,92%,0.531427569,33,52,46,0.999824537
11/5/2020 18:03,iowa,896355,757681,1686724,92%,0.531417707,11,39,52,0.999855362
11/6/2020 9:41,iowa,896348,757679,1686729,92%,0.531411981,-7,-2,5,0.999858326
11/6/2020 9:54,iowa,896361,757684,1686747,92%,0.531414018,13,5,18,0.999868996
11/6/2020 10:07,iowa,896364,757689,1686755,92%,0.531413276,3,5,8,0.999873738
11/6/2020 11:01,iowa,896366,757689,1686757,92%,0.531413831,2,0,2,0.999874924
11/6/2020 11:28,iowa,896381,757701,1686784,92%,0.531414218,15,12,27,0.999890929
11/6/2020 12:19,iowa,896406,757715,1686797,92%,0.531424943,25,14,13,0.999898635
11/6/2020 12:32,iowa,896417,757720,1686813,92%,0.531426424,11,5,16,0.999908119
11/6/2020 12:59,iowa,896419,757720,1686816,92%,0.531426664,2,0,3,0.999909898
11/6/2020 13:40,iowa,896425,757722,1686824,92%,0.531427701,6,2,8,0.99991464
11/6/2020 15:00,iowa,896426,757722,1686825,92%,0.531427979,1,0,1,0.999915233
11/6/2020 16:35,iowa,896427,757722,1686826,92%,0.531428256,1,0,1,0.999915825
11/6/2020 17:15,iowa,896488,757776,1686951,92%,0.531425038,61,54,125,0.999989923
11/6/2020 17:28,iowa,896500,757780,1686968,92%,0.531426796,12,4,17,1
11/3/2020 6:56,kansas,0,0,0,First polls close at 8 p.m. Eastern time.,NA,0,0,0,0
11/4/2020 1:10,kansas,109910,153572,267929,12%,0.410220618,109910,153572,267929,0.202895357
11/4/2020 1:35,kansas,193175,233292,433712,20%,0.445399251,83265,79720,165783,0.328438322
11/4/2020 2:04,kansas,222325,253100,486052,23%,0.457409907,29150,19808,52340,0.368073983
11/4/2020 2:10,kansas,240041,260670,511867,24%,0.468951896,17716,7570,25815,0.387622981
11/4/2020 2:10,kansas,244596,265870,521810,24%,0.468745329,4555,5200,9943,0.395152545
11/4/2020 2:15,kansas,249517,266868,527870,25%,0.472686457,4921,998,6060,0.399741619
11/4/2020 2:34,kansas,361301,357020,733943,36%,0.492273923,111784,90152,206073,0.555795106
11/4/2020 2:53,kansas,402168,360366,782163,41%,0.514174156,40867,3346,48220,0.592310803
11/4/2020 3:09,kansas,441338,378074,840922,46%,0.524826322,39170,17708,58759,0.636807398
11/4/2020 3:09,kansas,441661,378115,841292,46%,0.524979436,323,41,370,0.637087589
11/4/2020 3:20,kansas,458763,382526,863332,48%,0.531386535,17102,4411,22040,0.653777883
11/4/2020 3:20,kansas,458763,382672,863478,48%,0.531296686,0,146,146,0.653888445
11/4/2020 3:29,kansas,469423,385287,877089,50%,0.535205663,10660,2615,13611,0.664195685
11/4/2020 3:33,kansas,473095,386686,883035,51%,0.535760191,3672,1399,5946,0.66869843
11/4/2020 3:48,kansas,492019,390608,905745,54%,0.543220222,18924,3922,22710,0.685896096
11/4/2020 4:01,kansas,525964,401341,951934,57%,0.552521498,33945,10733,46189,0.720873772
11/4/2020 4:14,kansas,569941,419277,1015947,62%,0.560994816,43977,17936,64013,0.769349079
11/4/2020 4:17,kansas,571807,419613,1018181,63%,0.561596612,1866,336,2234,0.771040826
11/4/2020 4:18,kansas,572126,419661,1018558,63%,0.561701935,319,48,377,0.771326318
11/4/2020 4:27,kansas,592453,455997,1076527,66%,0.550337335,20327,36336,57969,0.815224668
11/4/2020 4:33,kansas,595258,458168,1081637,67%,0.550330656,2805,2171,5110,0.819094332
11/4/2020 4:53,kansas,605141,460356,1094002,69%,0.553144327,9883,2188,12365,0.828458011
11/4/2020 4:56,kansas,606161,460579,1095262,69%,0.553439268,1020,223,1260,0.829412175
11/4/2020 5:15,kansas,631337,467996,1128513,73%,0.559441495,25176,7417,33251,0.854592254
11/4/2020 5:27,kansas,638557,470273,1138258,75%,0.560994959,7220,2277,9745,0.861971878
11/4/2020 5:28,kansas,639609,470494,1139559,75%,0.561277652,1052,221,1301,0.86295709
11/4/2020 5:33,kansas,642006,470909,1142442,76%,0.561959382,2397,415,2883,0.865140308
11/4/2020 6:00,kansas,648567,472228,1150514,77%,0.563719346,6561,1319,8072,0.871253014
11/4/2020 6:12,kansas,653473,473732,1157059,77%,0.564770682,4906,1504,6545,0.876209365
11/4/2020 6:37,kansas,666979,477766,1174929,79%,0.567676004,13506,4034,17870,0.889741831
11/4/2020 8:31,kansas,703509,526732,1262925,86%,0.557047331,36530,48966,87996,0.956378812
11/4/2020 13:21,kansas,706107,527210,1266047,95%,0.55772574,2598,478,3122,0.958743018
11/4/2020 13:35,kansas,707737,527564,1268062,95%,0.558124918,1630,354,2015,0.960268923
11/4/2020 14:24,kansas,707819,527588,1268133,95%,0.558158332,82,24,71,0.960322689
11/4/2020 14:39,kansas,707978,527627,1268338,95%,0.558193478,159,39,205,0.96047793
11/4/2020 15:48,kansas,742103,534866,1310531,98%,0.566261309,34125,7239,42193,0.992429543
11/4/2020 16:48,kansas,742175,534906,1310608,98%,0.566282977,72,40,77,0.992487853
11/4/2020 17:23,kansas,742530,535282,1311162,98%,0.56631446,355,376,554,0.992907383
11/4/2020 19:00,kansas,747041,541288,1317637,98%,0.566955087,4511,6006,6475,0.997810724
11/4/2020 19:59,kansas,747241,541397,1317953,98%,0.566970901,200,109,316,0.998050022
11/5/2020 14:43,kansas,747859,541743,1318787,98%,0.567080962,618,346,834,0.998681588
11/5/2020 14:51,kansas,747862,541744,1318791,98%,0.567081516,3,1,4,0.998684617
11/5/2020 15:49,kansas,747865,541748,1318799,98%,0.567080351,3,4,8,0.998690675
11/5/2020 16:02,kansas,747868,541750,1318804,98%,0.567080476,3,2,5,0.998694462
11/5/2020 16:16,kansas,747874,541751,1318811,98%,0.567082016,6,1,7,0.998699763
11/5/2020 16:29,kansas,747879,541752,1318818,98%,0.567082797,5,1,7,0.998705063
11/5/2020 16:43,kansas,747910,541798,1318903,98%,0.567069754,31,46,85,0.998769432
11/5/2020 16:56,kansas,747943,541813,1318952,98%,0.567073707,33,15,49,0.998806538
11/5/2020 17:10,kansas,748356,542197,1319787,98%,0.567027861,413,384,835,0.999438861
11/5/2020 17:23,kansas,748361,542201,1319796,98%,0.567027783,5,4,9,0.999445676
11/5/2020 17:37,kansas,748608,542646,1320528,98%,0.566900513,247,445,732,1
11/3/2020 6:56,kentucky,0,0,0,First polls close at 6 p.m. Eastern time.,NA,0,0,0,0
11/3/2020 23:29,kentucky,46741,19676,67393,2%,0.693558678,46741,19676,67393,0.031296075
11/4/2020 1:09,kentucky,574141,292493,880369,35%,0.652159492,527400,272817,812976,0.408827246
11/4/2020 1:41,kentucky,888551,555108,1466692,62%,0.605819763,314410,262615,586323,0.681104913
11/4/2020 2:03,kentucky,1103063,643485,1775339,75%,0.621325279,214512,88377,308647,0.824434929
11/4/2020 2:10,kentucky,1121648,655247,1806035,76%,0.621055517,18585,11762,30696,0.838689589
11/4/2020 2:15,kentucky,1135082,661264,1825789,78%,0.621693964,13434,6017,19754,0.847862985
11/4/2020 2:31,kentucky,1160959,671233,1862135,80%,0.623455872,25877,9969,36346,0.864741402
11/4/2020 2:49,kentucky,1186852,683436,1900899,81%,0.624363525,25893,12203,38764,0.882742694
11/4/2020 3:03,kentucky,1217943,700681,1950504,83%,0.624424764,31091,17245,49605,0.905778348
11/4/2020 3:30,kentucky,1256956,723077,2013297,86%,0.624327161,39013,22396,62793,0.934938267
11/4/2020 3:34,kentucky,1259903,724191,2017423,87%,0.624511072,2947,1114,4126,0.936854306
11/4/2020 4:00,kentucky,1270064,727787,2031515,87%,0.625180715,10161,3596,14092,0.943398373
11/4/2020 4:15,kentucky,1330080,755724,2121113,90%,0.627067016,60016,27937,89598,0.985006044
11/6/2020 10:08,kentucky,1330080,755724,2121188,96%,0.627044845,0,0,75,0.985040873
11/6/2020 10:48,kentucky,1330104,755785,2121283,96%,0.627028077,24,61,95,0.985084989
11/6/2020 11:02,kentucky,1330120,755796,2121311,96%,0.627027343,16,11,28,0.985097992
11/6/2020 11:53,kentucky,1330124,755799,2121318,96%,0.62702716,4,3,7,0.985101242
11/6/2020 12:19,kentucky,1330125,755799,2121319,96%,0.627027335,1,0,1,0.985101707
11/6/2020 12:46,kentucky,1332401,761699,2129737,97%,0.625617623,2276,5900,8418,0.989010872
11/6/2020 13:27,kentucky,1332478,761763,2129885,97%,0.625610303,77,64,148,0.9890796
11/6/2020 13:40,kentucky,1332901,762319,2130910,97%,0.625507882,423,556,1025,0.989555591
11/6/2020 13:54,kentucky,1332919,762331,2130940,97%,0.625507523,18,12,30,0.989569523
11/6/2020 14:21,kentucky,1332931,762342,2130964,97%,0.625506109,12,11,24,0.989580668
11/6/2020 14:34,kentucky,1332931,762348,2130970,97%,0.625504348,0,6,6,0.989583454
11/6/2020 14:48,kentucky,1332933,762349,2130971,97%,0.625504993,2,1,1,0.989583919
11/6/2020 15:01,kentucky,1333042,762534,2131277,97%,0.625466328,109,185,306,0.989726019
11/6/2020 15:28,kentucky,1336886,772206,2145289,98%,0.623172915,3844,9672,14012,0.996232936
11/6/2020 15:42,kentucky,1336954,772247,2145401,98%,0.623172078,68,41,112,0.996284946
11/6/2020 15:55,kentucky,1337555,773339,2147136,98%,0.62294843,601,1092,1735,0.997090649
11/6/2020 16:08,kentucky,1337809,773807,2147830,98%,0.622865404,254,468,694,0.99741293
11/6/2020 16:22,kentucky,1337866,773878,2147964,98%,0.622853083,57,71,134,0.997475157
11/6/2020 16:35,kentucky,1339024,775333,2150655,98%,0.622612181,1158,1455,2691,0.998724808
11/6/2020 16:49,kentucky,1339676,776273,2152280,98%,0.622445035,652,940,1625,0.999479428
11/6/2020 17:02,kentucky,1339471,776271,2152382,98%,0.622320294,-205,-2,102,0.999526795
11/6/2020 17:16,kentucky,1339518,776336,2152502,98%,0.622307436,47,65,120,0.999582521
11/6/2020 17:29,kentucky,1339538,776347,2152526,98%,0.622309789,20,11,24,0.999593666
11/6/2020 17:43,kentucky,1339541,776350,2152534,98%,0.622308869,3,3,8,0.999597381
11/6/2020 18:24,kentucky,1339568,776358,2152571,98%,0.622310716,27,8,37,0.999614563
11/6/2020 19:04,kentucky,1339938,776783,2153401,98%,0.622242676,370,425,830,1
11/3/2020 6:56,louisiana,0,0,0,0%,NA,0,0,0,0
11/4/2020 2:10,louisiana,81975,54992,138360,8%,0.592476149,81975,54992,138360,0.064433986
11/4/2020 2:11,louisiana,97925,62476,162026,10%,0.60437831,15950,7484,23666,0.075455197
11/4/2020 2:14,louisiana,104980,64474,171177,10%,0.613283327,7055,1998,9151,0.0797168
11/4/2020 2:35,louisiana,175751,100657,279473,16%,0.628865758,70771,36183,108296,0.130150039
11/4/2020 2:51,louisiana,289678,189788,485853,25%,0.596225607,113927,89131,206380,0.226260808
11/4/2020 3:06,louisiana,515486,307289,835533,40%,0.616954686,225808,117501,349680,0.389106111
11/4/2020 3:18,louisiana,660767,367208,1044714,49%,0.63248602,145281,59919,209181,0.486521301
11/4/2020 3:21,louisiana,685275,378809,1081451,51%,0.633662552,24508,11601,36737,0.503629651
11/4/2020 3:31,louisiana,779922,414654,1214583,56%,0.642131497,94647,35845,133132,0.565628967
11/4/2020 3:34,louisiana,837372,441964,1300921,60%,0.643676288,57450,27310,86338,0.605836408
11/4/2020 3:47,louisiana,981392,561138,1568964,70%,0.625503198,144020,119174,268043,0.730663517
11/4/2020 4:01,louisiana,1075451,613409,1717836,76%,0.626049867,94059,52271,148872,0.799992921
11/4/2020 4:16,louisiana,1088674,628053,1746343,77%,0.623402161,13223,14644,28507,0.813268576
11/4/2020 4:29,louisiana,1145167,676187,1853260,81%,0.617920313,56493,48134,106917,0.863059618
11/4/2020 4:36,louisiana,1156428,687073,1875902,82%,0.616465039,11261,10886,22642,0.873603954
11/4/2020 4:50,louisiana,1169307,693985,1896051,83%,0.616706513,12879,6912,20149,0.882987304
11/4/2020 5:13,louisiana,1195544,722046,1950935,84%,0.612805655,26237,28061,54884,0.908546677
11/4/2020 5:17,louisiana,1195544,722047,1950936,84%,0.612805341,0,1,1,0.908547143
11/4/2020 5:27,louisiana,1196310,722499,1952169,84%,0.612810674,766,452,1233,0.909121349
11/4/2020 5:30,louisiana,1210060,727582,1971193,85%,0.613871904,13750,5083,19024,0.917980789
11/4/2020 5:37,louisiana,1220113,817039,2071796,90%,0.588915608,10053,89457,100603,0.964831413
11/4/2020 5:47,louisiana,1226464,838310,2100291,92%,0.583949557,6351,21271,28495,0.978101479
11/4/2020 6:40,louisiana,1255481,855597,2147313,93%,0.584675359,29017,17287,47022,0.999999534
11/4/2020 19:00,louisiana,1255482,855597,2147314,94%,0.584675553,1,0,1,1
11/3/2020 6:56,maine,0,0,0,0%,NA,0,0,0,0
11/4/2020 1:42,maine,4250,4632,9205,1%,0.461705595,4250,4632,9205,0.011757583
11/4/2020 2:03,maine,9488,8433,18537,3%,0.511841182,5238,3801,9332,0.023677384
11/4/2020 2:10,maine,13657,10808,25346,3%,0.538822694,4169,2375,6809,0.032374546
11/4/2020 2:14,maine,17351,13679,32149,4%,0.539705745,3694,2871,6803,0.041064045
11/4/2020 2:35,maine,26804,20683,49206,7%,0.544730317,9453,7004,17057,0.062851019
11/4/2020 2:53,maine,37868,37245,77772,8%,0.486910456,11064,16562,28566,0.099338484
11/4/2020 3:09,maine,47864,48189,99520,10%,0.480948553,9996,10944,21748,0.127117291
11/4/2020 3:20,maine,52957,52327,109030,11%,0.485710355,5093,4138,9510,0.139264452
11/4/2020 3:30,maine,71457,68580,144838,15%,0.493358097,18500,16253,35808,0.185002152
11/4/2020 3:33,maine,71863,69037,145721,15%,0.493154727,406,457,883,0.186130012
11/4/2020 3:48,maine,77768,75056,158026,17%,0.49212155,5905,6019,12305,0.201847237
11/4/2020 4:04,maine,102706,103514,213308,21%,0.481491552,24938,28458,55282,0.272459155
11/4/2020 4:16,maine,114043,125146,247358,23%,0.461044316,11337,21632,34050,0.315951355
11/4/2020 4:18,maine,122559,134330,265520,25%,0.461581049,8516,9184,18162,0.33914975
11/4/2020 4:18,maine,122645,134402,265682,25%,0.461623294,86,72,162,0.339356673
11/4/2020 4:29,maine,137189,157512,304462,28%,0.45059482,14544,23110,38780,0.388890521
11/4/2020 4:36,maine,142855,161424,314340,30%,0.454460139,5666,3912,9878,0.40150773
11/4/2020 4:54,maine,155182,173903,339903,33%,0.456547897,12327,12479,25563,0.434159451
11/4/2020 4:58,maine,155983,174288,341122,33%,0.457264556,801,385,1219,0.435716485
11/4/2020 5:15,maine,171995,190369,374252,36%,0.459570022,16012,16081,33130,0.478033565
11/4/2020 5:24,maine,183763,206377,402960,39%,0.456032857,11768,16008,28708,0.514702407
11/4/2020 5:28,maine,184397,207164,404415,39%,0.455959843,634,787,1455,0.516560885
11/4/2020 5:31,maine,184805,207834,405524,40%,0.45571902,408,670,1109,0.517977415
11/4/2020 5:41,maine,191664,214450,419297,41%,0.457107969,6859,6616,13773,0.535569722
11/4/2020 6:02,maine,204135,227949,446184,45%,0.457513044,12471,13499,26887,0.569912594
11/4/2020 6:11,maine,219436,253333,488129,48%,0.4495451,15301,25384,41945,0.623489109
11/4/2020 6:39,maine,223605,257680,496863,49%,0.45003351,4169,4347,8734,0.634645082
11/4/2020 8:34,maine,254049,327878,600827,55%,0.422832196,30444,70198,103964,0.767438712
11/4/2020 10:19,maine,265962,342584,628182,73%,0.423383669,11913,14706,27355,0.802379362
11/4/2020 10:42,maine,267716,344467,631922,73%,0.423653552,1754,1883,3740,0.807156479
11/4/2020 11:07,maine,268039,344749,632553,74%,0.423741568,323,282,631,0.807962457
11/4/2020 12:59,maine,284374,360178,665299,77%,0.427437889,16335,15429,32746,0.849789053
11/4/2020 14:25,maine,295899,373906,691218,80%,0.42808347,11525,13728,25919,0.882895495
11/4/2020 14:40,maine,300418,378650,700751,81%,0.428708628,4519,4744,9533,0.895072034
11/4/2020 14:59,maine,305790,382948,710726,83%,0.430250195,5372,4298,9975,0.907813141
11/4/2020 15:49,maine,319280,397876,739879,86%,0.43153002,13490,14928,29153,0.945050383
11/4/2020 16:01,maine,320463,398436,741661,86%,0.432088245,1183,560,1782,0.947326539
11/4/2020 17:24,maine,321338,400199,744362,87%,0.431695868,875,1763,2701,0.950776537
11/5/2020 9:32,maine,322549,401179,746588,87%,0.432030785,1211,980,2226,0.953619816
11/5/2020 10:00,maine,323611,402217,748741,87%,0.432206865,1062,1038,2153,0.956369851
11/5/2020 15:36,maine,325260,404180,752478,87%,0.43225184,1649,1963,3737,0.961143136
11/5/2020 15:49,maine,326279,405029,754390,88%,0.432507059,1019,849,1912,0.963585341
11/5/2020 16:16,maine,328078,408636,759969,88%,0.431699188,1799,3607,5579,0.97071142
11/5/2020 16:30,maine,329368,409586,762268,89%,0.432089501,1290,950,2299,0.973647942
11/5/2020 16:43,maine,330032,410546,763936,89%,0.432015247,664,960,1668,0.975778485
11/5/2020 16:57,maine,330903,411947,766288,89%,0.431825893,871,1401,2352,0.978782704
11/5/2020 18:46,maine,332427,413076,769033,89%,0.432266236,1524,1129,2745,0.982288903
11/5/2020 19:00,maine,332748,413587,769876,90%,0.432209862,321,511,843,0.98336567
11/5/2020 20:50,maine,332925,413684,770155,90%,0.432283112,177,97,279,0.983722038
11/5/2020 21:31,maine,332978,413817,770346,90%,0.432244732,53,133,191,0.983966003
11/6/2020 8:36,maine,333108,413914,770576,73%,0.432284421,130,97,230,0.984259783
11/6/2020 9:42,maine,333499,414240,771307,90%,0.432381659,391,326,731,0.985193492
11/6/2020 9:55,maine,334401,414943,772963,90%,0.43262226,902,703,1656,0.987308708
11/6/2020 10:09,maine,334941,415358,773951,90%,0.432767708,540,415,988,0.988570684
11/6/2020 11:02,maine,336125,416394,776247,90%,0.433012946,1184,1036,2296,0.991503374
11/6/2020 11:40,maine,336206,416432,776377,90%,0.433044771,81,38,130,0.991669424
11/6/2020 13:41,maine,336437,416735,776928,90%,0.433034979,231,303,551,0.992373218
11/6/2020 13:54,maine,337689,417449,778959,91%,0.433513189,1252,714,2031,0.994967422
11/6/2020 14:21,maine,337751,417484,779059,91%,0.433537126,62,35,100,0.995095153
11/6/2020 14:35,maine,338140,417718,779703,91%,0.433677952,389,234,644,0.995917737
11/6/2020 15:29,maine,338473,417866,780194,91%,0.433831842,333,148,491,0.996544893
11/6/2020 17:57,maine,338919,418131,780925,91%,0.433996863,446,265,731,0.997478602
